"lsoa11cd","CAUTH18NM","lsoa11nm","st_areasha","st_lengths","IMD_Rank","IMD_Decile","IMDScore","IMDRank0","IMDDec0","IncScore","IncRank","IncDec","EmpScore","EmpRank","EmpDec","EduScore","EduRank","EduDec","HDDScore","HDDRank","HDDDec","CriScore","CriRank","CriDec","BHSScore","BHSRank","BHSDec","EnvScore","EnvRank","EnvDec","IDCScore","IDCRank","IDCDec","IDOScore","IDORank","IDODec","CYPScore","CYPRank","CYPDec","ASScore","ASRank","ASDec","GBScore","GBRank","GBDec","WBScore","WBRank","WBDec","IndScore","IndRank","IndDec","OutScore","OutRank","OutDec","TotPop","DepChi","Pop16_59","Pop60.","WorkPop"
"E01006942","Liverpool City Region","Sefton 028B",220961.8623665,2736.24838783997,15461,5,18.739,15461,5,0.111,14849,5,0.102,12265,4,9.583,22283,7,0.128,14068,5,-0.4,22443,7,8.32,30081,10,45.279,2827,1,0.136,15367,5,0.136,15474,5,-0.619,25515,8,0.281,18118,6,-0.212,19451,6,-2.175,26585,9,1.319,1793,1,-0.274,19884,7,1454,240,879,335,888.75
"E01006943","Liverpool City Region","Sefton 022F",283690.56333,2642.92012028451,30435,10,5.083,30435,10,0.032,30429,10,0.044,26596,9,3.007,29732,10,-0.102,17605,6,-0.77,27005,9,7.977,30335,10,11.814,22155,7,0.02,31933,10,0.036,31311,10,-1.112,30177,10,0.197,27422,9,-0.04,16365,5,-5.167,32516,10,-0.012,16660,6,-0.731,26587,9,1249,178,691,380,701.25
"E01006944","Liverpool City Region","Sefton 003A",382606.520347,5107.15325076326,6457,2,33.529,6457,2,0.177,8282,3,0.189,3741,2,15.711,16821,6,1.825,607,1,-0.329,21452,7,20.123,16502,6,10.41,23629,8,0.223,8529,3,0.17,12297,4,0.072,14904,5,0.283,17989,6,0.257,11413,4,-0.122,15820,5,-0.029,16909,6,-1.233,31092,10,1745,108,624,1013,673.5
"E01006945","Liverpool City Region","Sefton 004A",288253.2047125,3519.17957793623,4163,2,40.356,4163,2,0.188,7483,3,0.198,3245,1,25.366,10638,4,1.434,1726,1,0.442,9881,4,15.397,22484,7,53.886,1320,1,0.191,10658,4,0.2,9988,4,0.441,9527,3,0.339,11822,4,-0.342,21598,7,0.51,12747,4,1.661,690,1,-0.656,25624,8,1594,179,784,631,797.75
"E01006946","Liverpool City Region","Sefton 001A",1014363.2154995,5410.70577473585,15562,5,18.617,15562,5,0.117,14030,5,0.121,9562,3,22.703,12098,4,0.486,9255,3,-1.195,30431,10,8.957,29544,9,11.81,22161,7,0.178,11708,4,0.115,18010,6,0.468,9219,3,0.304,15507,5,-0.192,19126,6,-1.938,25555,8,0.067,15410,5,-1.223,31036,10,1422,171,623,628,652.25
"E01006947","Liverpool City Region","Sefton 002A",352165.878985,4416.45447682448,21574,7,12.53,21574,7,0.078,19984,7,0.094,13589,5,6.215,25941,8,0.125,14109,5,-0.309,21167,7,6.27,31389,10,16.002,18423,6,0.086,21399,7,0.078,23616,8,-0.77,27300,9,0.24,22828,7,-0.287,20685,7,-3.191,29969,10,0.302,11844,4,-1.057,29906,10,1410,199,695,516,716.75
"E01006948","Liverpool City Region","Sefton 003B",428664.944268,4922.24457232402,4125,2,40.465,4125,2,0.28,2884,1,0.231,1887,1,22.291,12351,4,1.692,889,1,-0.838,27669,9,16.633,20884,7,7.412,26818,9,0.214,9131,3,0.37,2551,1,0.345,10811,4,0.32,13749,5,0.14,13246,5,-0.639,18632,6,-0.295,21061,7,-1.057,29907,10,1317,178,637,502,646.5
"E01006949","Liverpool City Region","Sefton 003C",508909.5756465,4476.37658604919,17414,6,16.563,17414,6,0.131,12432,4,0.091,14140,5,10.157,21669,7,0.604,7883,3,-1.476,31708,10,18.476,18523,6,8.407,25741,8,0.11,18181,6,0.165,12720,4,-0.134,18324,6,0.23,23980,8,0.36,9868,4,-1.073,21136,7,-0.218,19893,7,-0.992,29365,9,1473,153,572,748,616
"E01006950","Liverpool City Region","Sefton 004B",4606131.269298,14036.9037804519,1901,1,51.794,1901,1,0.271,3196,1,0.259,1094,1,23.073,11856,4,1.836,581,1,0.889,4492,2,23.949,12198,4,40.47,4116,2,0.297,4521,2,0.279,5546,2,0.127,14038,5,0.36,9862,4,0.321,10455,4,0.62,12247,4,1.255,2115,1,-0.907,28588,9,1583,154,882,547,912.75
"E01006951","Liverpool City Region","Sefton 003D",478458.179721,3725.65234302091,15600,5,18.584,15600,5,0.119,13786,5,0.128,8743,3,8.515,23391,8,0.755,6330,2,-0.612,25215,8,13.448,24881,8,6.921,27354,9,0.138,15142,5,0.117,17719,6,-0.619,25504,8,0.266,19931,7,0.029,15181,5,-1.163,21598,7,-0.454,23292,8,-0.696,26118,8,1493,142,626,725,653.5
"E01006952","Liverpool City Region","Sefton 032A",210668.9478245,2767.30352219011,428,1,66.597,428,1,0.395,449,1,0.371,80,1,41.246,5066,2,2.104,249,1,0.977,3703,2,16.013,21661,7,32.949,7224,3,0.415,1202,1,0.369,2592,1,0.778,5690,2,0.438,4581,2,-0.157,18505,6,0.218,14100,5,0.859,5090,2,-0.044,16017,5,1284,203,840,241,834.5
"E01006953","Liverpool City Region","Sefton 032B",354187.7843975,3431.64107911491,3561,2,42.617,3561,2,0.256,3741,2,0.233,1783,1,28.3,9268,3,1.162,3097,1,0.666,6896,3,12.877,25545,8,33.865,6759,3,0.247,7059,3,0.286,5215,2,0.155,13621,5,0.408,6297,2,-0.312,21094,7,-0.223,16359,5,0.885,4861,2,-0.009,15456,5,1468,267,889,312,898.5
"E01006954","Liverpool City Region","Sefton 028C",703507.601906,4440.41119496845,10364,4,25.703,10364,4,0.14,11504,4,0.113,10601,4,12.635,19366,6,0.639,7511,3,0.287,12149,4,16.221,21391,7,49.74,1955,1,0.094,20194,7,0.23,8051,3,-0.147,18549,6,0.273,19015,6,0.214,12068,4,-1.085,21189,7,1.423,1380,1,-0.084,16696,6,1537,202,923,412,941.25
"E01006955","Liverpool City Region","Sefton 030A",200421.296583,2135.73285899514,18413,6,15.531,18413,6,0.095,17118,6,0.084,15476,5,7.313,24698,8,0.129,14052,5,-0.253,20390,7,2.482,32683,10,38.338,4867,2,0.083,21796,7,0.172,12143,4,-0.594,25166,8,0.243,22474,7,-1.051,30171,10,-2.763,28728,9,1.086,3203,1,-0.183,18372,6,1602,326,960,316,957
"E01006956","Liverpool City Region","Sefton 030B",247870.845597,2303.69436130369,5101,2,37.337,5101,2,0.201,6577,3,0.185,4021,2,14.032,18136,6,1.043,3918,2,0.618,7473,3,4.04,32357,10,61.856,512,1,0.179,11570,4,0.287,5207,2,-0.097,17696,6,0.286,17601,6,-1.758,32552,10,-1.464,23196,8,1.814,434,1,0.014,15057,5,1588,275,1057,256,1065
"E01006957","Liverpool City Region","Sefton 032C",1175800.8363815,5044.97965056578,1498,1,54.739,1498,1,0.322,1612,1,0.329,230,1,29.094,8934,3,1.804,648,1,0.469,9484,3,16.479,21069,7,22.719,13322,5,0.22,8769,3,0.374,2442,1,0.448,9455,3,0.376,8494,3,-0.118,17751,6,0.217,14101,5,0.507,9100,3,-0.31,20522,7,1494,169,890,435,937.75
"E01006958","Liverpool City Region","Sefton 030C",192660.278327,2055.92933257945,4919,2,37.867,4919,2,0.201,6602,3,0.192,3555,2,26.857,9887,4,0.994,4270,2,0.72,6285,2,5.483,31820,10,49.725,1958,1,0.104,18960,6,0.311,4256,2,0.793,5564,2,0.287,17448,6,-1.186,30959,10,-1.137,21467,7,1.457,1237,1,-0.269,19800,7,1542,249,945,348,971.25
"E01006959","Liverpool City Region","Sefton 032D",307959.3328205,2911.74276694383,8474,3,29.047,8474,3,0.148,10655,4,0.149,6650,3,14.08,18096,6,0.88,5217,2,0.069,15605,5,13.357,24983,8,51.304,1695,1,0.151,13989,5,0.142,14910,5,-0.193,19288,6,0.299,16076,5,0.075,14367,5,-1.418,22994,8,1.458,1230,1,-0.054,16175,5,1488,216,852,420,870.75
"E01006960","Liverpool City Region","Sefton 038A",425796.6626755,3743.78030727469,8082,3,29.871,8082,3,0.103,15878,5,0.133,8119,3,21.692,12747,4,1.004,4207,2,1.015,3396,2,10.066,28536,9,46.953,2459,1,0.13,15991,5,0.113,18175,6,-0.235,19965,7,0.385,7803,3,0.047,14854,5,-3.115,29760,10,1.066,3365,2,0.858,5172,2,1096,182,570,344,585.75
"E01006961","Liverpool City Region","Sefton 038B",307647.4571235,3468.14865116434,807,1,61.295,807,1,0.352,996,1,0.279,709,1,33.802,7170,3,2.192,191,1,1.241,2026,1,8.389,30030,10,44.293,3080,1,0.436,868,1,0.347,3098,1,0.579,7875,3,0.403,6624,3,-0.848,28458,9,-0.532,18051,6,1.085,3210,1,0.52,8185,3,1587,344,935,308,924.5
"E01006962","Liverpool City Region","Sefton 038C",195997.678986,2283.81494126194,4962,2,37.74,4962,2,0.23,4988,2,0.174,4705,2,37.185,6140,2,1.034,3972,2,0.827,5147,2,8.676,29797,10,34.222,6584,3,0.268,5959,2,0.256,6634,3,0.535,8410,3,0.44,4508,2,-0.311,21088,7,-1.571,23769,8,0.518,8940,3,0.963,4405,2,1368,231,759,378,789
"E01006963","Liverpool City Region","Sefton 038D",98664.0582565,1636.45312743191,128,1,73.993,128,1,0.44,167,1,0.333,206,1,69.227,836,1,1.791,681,1,1.267,1900,1,10.482,28139,9,51.783,1608,1,0.525,203,1,0.402,1823,1,1.808,319,1,0.47,3166,1,-1.069,30280,10,0.225,14062,5,1.282,1983,1,0.649,6951,3,1441,365,873,203,857.25
"E01006964","Liverpool City Region","Sefton 036A",223153.3521515,2620.82949621109,1180,1,57.298,1180,1,0.353,986,1,0.293,528,1,35.997,6435,2,1.675,927,1,-0.032,17166,6,9.024,29489,9,53.057,1431,1,0.382,1806,1,0.357,2871,1,0.56,8090,3,0.425,5251,2,-1.173,30899,10,-0.096,15695,5,1.406,1440,1,0.361,9979,4,1516,325,908,283,904
"E01006965","Liverpool City Region","Sefton 038E",172413.6461515,2945.45808656692,1759,1,52.744,1759,1,0.352,1001,1,0.267,926,1,50.399,3176,1,1.4,1884,1,0.119,14835,5,11.871,26693,9,29.009,9378,3,0.423,1047,1,0.358,2831,1,0.724,6242,2,0.514,1644,1,-0.299,20877,7,-0.539,18081,6,0.406,10442,4,0.682,6658,3,1398,312,754,332,778.5
"E01006966","Liverpool City Region","Sefton 038F",213475.610123,2484.91443579708,3752,2,41.9,3752,2,0.273,3139,1,0.191,3627,2,33.305,7345,3,1.569,1237,1,-0.244,20261,7,6.045,31511,10,42.399,3555,2,0.401,1455,1,0.304,4536,2,0.093,14585,5,0.459,3644,2,-0.923,29186,9,-1.177,21672,7,1.086,3208,1,0.31,10610,4,1601,290,991,320,998.25
"E01006967","Liverpool City Region","Sefton 037A",282811.7935495,2849.65730868983,508,1,65.193,508,1,0.365,790,1,0.371,79,1,46.938,3776,2,2.535,59,1,0.582,7963,3,12.271,26251,8,35.396,6062,2,0.309,4016,2,0.409,1712,1,0.9,4545,2,0.466,3328,2,-1.065,30259,10,0.677,11982,4,0.806,5621,2,0.398,9517,3,1538,251,823,464,836
"E01006968","Liverpool City Region","Sefton 004C",752445.728573,5437.63931852166,1388,1,55.692,1388,1,0.268,3298,2,0.251,1263,1,33.562,7252,3,1.975,379,1,1.255,1951,1,16.471,21084,7,53.752,1337,1,0.246,7102,3,0.288,5155,2,0.483,9063,3,0.415,5871,2,-0.569,25058,8,1.14,9943,4,1.645,723,1,-0.578,24588,8,1879,215,1114,550,1118.25
"E01006969","Liverpool City Region","Sefton 004D",316838.429947,3358.0773126821,6488,2,33.442,6488,2,0.183,7803,3,0.167,5177,2,22.639,12146,4,1.082,3669,2,0.036,16113,5,12.885,25539,8,48.47,2175,1,0.135,15473,5,0.229,8090,3,-0.046,16825,6,0.376,8532,3,-0.649,26222,8,0.421,13120,4,1.433,1337,1,-0.325,20778,7,1605,316,919,370,945.5
"E01006970","Liverpool City Region","Sefton 007B",286043.978122,3156.25733134954,6194,2,34.175,6194,2,0.178,8217,3,0.153,6317,2,22.422,12287,4,1.061,3791,2,0.687,6652,3,16.995,20435,7,47.034,2447,1,0.188,10931,4,0.233,7906,3,0.399,10107,4,0.313,14525,5,-0.209,19401,6,0.603,12308,4,1.399,1459,1,-0.395,21947,7,1747,332,1043,372,1040.25
"E01006971","Liverpool City Region","Sefton 009C",3306960.0055805,16619.0542692692,13192,5,21.479,13192,5,0.101,16181,5,0.126,9001,3,4.737,27627,9,0.773,6152,2,0.372,10841,4,15.845,21875,7,29.105,9319,3,0.106,18715,6,0.09,21589,7,-1.098,30093,10,0.234,23599,8,0.231,11806,4,-1.297,22385,7,0.835,5316,2,-0.582,24631,8,1528,150,576,802,610.5
"E01006972","Liverpool City Region","Sefton 009D",398014.7026405,4351.87935948771,15886,5,18.288,15886,5,0.132,12271,4,0.121,9622,3,4.085,28435,9,0.631,7593,3,-0.704,26263,8,12.507,25995,8,16.709,17815,6,0.108,18548,6,0.146,14526,5,-1.247,30939,10,0.227,24315,8,-0.27,20407,7,-0.425,17479,6,0.334,11423,4,-0.976,29233,9,1682,120,544,1018,582.25
"E01006973","Liverpool City Region","Sefton 009E",942754.426409,7445.11312247842,19859,7,14.093,19859,7,0.091,17783,6,0.099,12783,4,6.436,25674,8,0.196,13123,4,-1.21,30529,10,25.288,10840,4,4.16,30135,10,0.094,20184,7,0.095,20790,7,-0.524,24251,8,0.219,25204,8,0.838,4580,2,-1.634,24087,8,-0.635,25580,8,-1.259,31225,10,1613,170,683,760,695.25
"E01006974","Liverpool City Region","Sefton 009F",3219870.21695,9416.49184276784,27809,9,7.398,27809,9,0.044,27531,9,0.055,23130,8,2.088,30799,10,-0.079,17255,6,-1.029,29335,9,23.339,12835,4,6.41,27890,9,0.057,26171,8,0.036,31309,10,-1.959,32709,10,0.197,27435,9,0.879,4271,2,-3.434,30522,10,-0.376,22222,7,-1.164,30690,10,1562,185,775,602,800.5
"E01006976","Liverpool City Region","Sefton 033A",235564.6399535,2905.17797050562,10307,4,25.806,10307,4,0.152,10334,4,0.12,9646,3,19.553,14050,5,0.929,4793,2,0.339,11346,4,7.997,30325,10,32.375,7533,3,0.173,12030,4,0.2,10006,4,-0.165,18842,6,0.358,10063,4,-0.416,22770,7,-1.497,23380,8,0.681,6986,3,0.408,9390,3,1445,279,830,336,839
"E01006977","Liverpool City Region","Sefton 032E",1024959.1069635,8653.6559777398,4156,2,40.377,4156,2,0.264,3458,2,0.199,3161,1,24.119,11282,4,1.377,1980,1,0.954,3887,2,14.036,24189,8,17.261,17385,6,0.171,12190,4,0.411,1657,1,-0.072,17288,6,0.394,7244,3,-0.416,22766,7,0.311,13655,5,0,16470,6,0.131,13147,5,1674,230,859,585,897.75
"E01006978","Liverpool City Region","Sefton 031A",276753.8037855,4099.33066139841,14621,5,19.704,14621,5,0.091,17781,6,0.096,13302,5,12.645,19358,6,0.776,6124,2,0.065,15668,5,7.001,30968,10,36.553,5559,2,0.087,21225,7,0.119,17518,6,-0.625,25587,8,0.32,13743,5,-0.265,20333,7,-2.716,28580,9,0.973,4075,2,0.018,15004,5,1326,208,765,353,780
"E01006979","Liverpool City Region","Sefton 024A",810188.9130355,4426.67713347237,899,1,60.232,899,1,0.336,1299,1,0.282,673,1,61.97,1525,1,1.516,1406,1,1.763,467,1,15.934,21764,7,12.581,21435,7,0.361,2320,1,0.368,2606,1,1.248,2104,1,0.517,1567,1,-0.397,22478,7,0.741,11663,4,-0.112,18219,6,-0.286,20101,7,1415,328,832,255,819.5
"E01006980","Liverpool City Region","Sefton 024B",218892.8999325,3045.48487402162,697,1,62.534,697,1,0.358,908,1,0.332,209,1,52.706,2774,1,1.948,407,1,1.241,2021,1,11.946,26620,9,10.63,23398,8,0.354,2496,1,0.324,3786,2,0.818,5283,2,0.517,1552,1,-0.994,29751,10,0.548,12553,4,-0.355,21935,7,-0.16,17981,6,1403,289,830,284,820.25
"E01006981","Liverpool City Region","Sefton 031B",529895.8981415,4376.81114724423,1950,1,51.503,1950,1,0.33,1435,1,0.269,890,1,51.74,2921,1,1.327,2215,1,0.435,9970,4,18.234,18816,6,16.201,18240,6,0.373,2014,1,0.321,3903,2,0.955,4099,2,0.493,2289,1,0.115,13693,5,-0.085,15629,5,0.007,16348,5,-0.006,15389,5,1522,323,884,315,880.75
"E01006982","Liverpool City Region","Sefton 031C",262726.6201775,4738.80016356649,9072,3,27.937,9072,3,0.155,10054,4,0.131,8410,3,26.685,9983,4,0.769,6189,2,0.805,5366,2,4.498,32219,10,29.697,8992,3,0.228,8217,3,0.192,10576,4,0.152,13654,5,0.393,7293,3,-0.974,29614,10,-1.719,24493,8,0.752,6226,2,-0.093,16859,6,1346,246,745,355,747
"E01006983","Liverpool City Region","Sefton 031D",239140.375906,2683.57632712012,13083,4,21.602,13083,4,0.137,11794,4,0.1,12506,4,21.388,12922,4,0.615,7762,3,-0.24,20201,7,9.428,29141,9,32.429,7502,3,0.155,13620,5,0.225,8332,3,-0.104,17806,6,0.37,9024,3,-0.133,18031,6,-2.038,25990,8,0.894,4770,2,-0.245,19404,6,1707,372,1011,324,1013.75
"E01006984","Liverpool City Region","Sefton 031E",146888.1747,1631.56668553048,1448,1,55.111,1448,1,0.36,872,1,0.266,933,1,59.53,1790,1,1.573,1224,1,0.397,10499,4,11.256,27353,9,16.93,17648,6,0.407,1337,1,0.391,2052,1,1.201,2374,1,0.508,1801,1,-0.526,24464,8,-0.208,16284,5,0.119,14606,5,-0.128,17479,6,1384,448,740,196,725
"E01006985","Liverpool City Region","Sefton 013A",1195348.8863565,8114.02700320225,31044,10,4.461,31044,10,0.029,31020,10,0.04,28005,9,1.706,31207,10,-0.386,21949,7,-0.579,24843,8,18.5,18493,6,4.012,30289,10,0.024,31480,10,0.043,30328,10,-1.224,30823,10,0.16,30113,10,0.632,6503,2,-4.044,31538,10,-0.665,25937,8,-1.213,30972,10,1425,225,678,522,685.5
"E01006986","Liverpool City Region","Sefton 013B",2496328.5799165,10710.3402284864,26846,9,8.187,26846,9,0.043,27788,9,0.063,20616,7,3.703,28872,9,0.032,15524,5,0.179,13859,5,11.668,26933,9,2.09,31934,10,0.023,31673,10,0.048,29456,9,-1.049,29745,10,0.21,26161,8,0.192,12376,4,-3.649,30918,10,-1.054,29433,9,-1.221,31025,10,1254,141,526,587,538.75
"E01006987","Liverpool City Region","Sefton 013C",7727752.8901775,17431.2934986771,26550,9,8.406,26550,9,0.055,24825,8,0.065,20042,7,3.703,28874,9,0.121,14182,5,-0.8,27307,9,16.478,21072,7,4.31,29998,10,0.073,23362,8,0.04,30739,10,-0.892,28486,9,0.198,27320,9,0.494,8077,3,-3.491,30629,10,-0.637,25610,8,-1.14,30540,10,1244,181,527,536,537.25
"E01006988","Liverpool City Region","Sefton 014A",834565.324459,4578.12509842576,17702,6,16.251,17702,6,0.128,12742,4,0.102,12231,4,9.923,21902,7,0.556,8444,3,-1.007,29149,9,12.402,26127,8,6.814,27455,9,0.074,23197,8,0.201,9882,4,-0.503,23950,8,0.276,18733,6,0.098,13973,5,-1.972,25718,8,-0.434,23023,8,-0.775,27110,9,1434,205,687,542,717.75
"E01006989","Liverpool City Region","Sefton 013D",1511145.3363665,7846.88605398521,26630,9,8.348,26630,9,0.045,27301,9,0.077,17073,6,3.667,28925,9,0.37,10720,4,-1.732,32343,10,4.364,32268,10,4.834,29509,9,0.038,29351,9,0.055,28154,9,-0.86,28198,9,0.194,27687,9,-0.526,24452,8,-3.21,30018,10,-0.586,24991,8,-1.058,29917,10,1330,181,550,599,573.25
"E01006990","Liverpool City Region","Sefton 013E",361028.7988035,3792.82092528936,31393,10,4.112,31393,10,0.022,32067,10,0.041,27520,9,2.095,30792,10,0.004,15947,5,-1.124,30015,10,10.603,28045,9,3.914,30378,10,0.019,32034,10,0.021,32606,10,-1.178,30578,10,0.173,29331,9,0.155,13004,4,-4.87,32350,10,-0.75,26826,9,-0.988,29335,9,1229,199,580,450,589.25
"E01006991","Liverpool City Region","Sefton 015A",797335.841937,6363.33971295471,30359,10,5.165,30359,10,0.036,29460,9,0.047,25585,8,2.004,30890,10,-0.116,17830,6,-1.195,30436,10,16.914,20544,7,3.469,30789,10,0.037,29689,10,0.031,31856,10,-1.065,29860,10,0.157,30279,10,0.56,7280,3,-5.269,32566,10,-0.783,27175,9,-1.108,30323,10,1472,218,655,599,666
"E01006992","Liverpool City Region","Sefton 015B",332624.6496785,3831.36024757637,23019,8,11.276,23019,8,0.076,20335,7,0.084,15494,5,3.22,29484,9,0.29,11762,4,-0.647,25616,8,12.838,25599,8,8.517,25614,8,0.054,26657,9,0.118,17585,6,-1.202,30719,10,0.207,26435,9,0.242,11646,4,-3.047,29597,10,-0.232,20121,7,-0.878,28293,9,1077,159,521,397,530.75
"E01006993","Liverpool City Region","Sefton 015C",3374734.643918,10502.195714522,29761,10,5.734,29761,10,0.028,31105,10,0.045,26276,9,2.498,30315,10,-0.32,20974,7,-0.598,25054,8,23.133,13065,4,4.469,29854,10,0.029,30892,10,0.038,31062,10,-1.209,30754,10,0.188,28144,9,0.906,4077,2,-5.021,32440,10,-0.592,25064,8,-1.258,31218,10,1483,253,685,545,707.5
"E01006994","Liverpool City Region","Sefton 007C",296819.8937585,3689.11825047326,7792,3,30.496,7792,3,0.182,7862,3,0.15,6603,3,20.078,13721,5,0.659,7302,3,0.113,14940,5,8.356,30054,10,53.447,1374,1,0.207,9628,3,0.196,10302,4,-0.029,16586,6,0.348,10924,4,-0.818,28167,9,-0.581,18292,6,1.61,794,1,-0.443,22670,7,1624,378,949,297,957.75
"E01006995","Liverpool City Region","Sefton 008A",327248.4686985,2737.03499934987,19163,6,14.759,19163,6,0.086,18608,6,0.075,17410,6,4.499,27909,9,0.44,9825,3,-0.117,18391,6,8.265,30117,10,32.567,7426,3,0.063,25135,8,0.149,14209,5,-1.158,30457,10,0.232,23811,8,-0.226,19698,6,-2.12,26381,9,0.98,4012,2,-0.706,26268,8,1301,246,750,305,746.25
"E01006996","Liverpool City Region","Sefton 007D",322745.165227,2893.57703582049,7762,3,30.555,7762,3,0.151,10453,4,0.154,6187,2,15.536,16947,6,1.094,3565,2,-0.19,19490,6,8.368,30044,10,55.385,1144,1,0.14,14954,5,0.195,10360,4,-0.086,17495,6,0.304,15568,5,-1.085,30400,10,-0.319,16918,6,1.661,688,1,-0.343,21073,7,1850,347,1102,401,1088.25
"E01006997","Liverpool City Region","Sefton 008B",482611.0176035,6107.98723096704,11333,4,24.083,11333,4,0.131,12403,4,0.117,10107,4,18.376,14853,5,0.399,10344,4,0.415,10229,4,4.88,32074,10,44.185,3102,1,0.173,12065,4,0.202,9798,3,0.169,13397,5,0.302,15772,5,-0.973,29601,10,-1.555,23691,8,1.381,1535,1,-1.013,29558,9,1539,320,952,267,949.5
"E01006998","Liverpool City Region","Sefton 007E",241017.1475155,3286.46298459947,9766,3,26.693,9766,3,0.162,9459,3,0.109,11131,4,23.64,11537,4,0.785,6045,2,-0.221,19927,7,7.795,30477,10,48.656,2143,1,0.17,12320,4,0.254,6714,3,0.321,11135,4,0.339,11826,4,-0.797,27940,9,-0.766,19386,6,1.511,1068,1,-0.887,28375,9,1660,362,1028,270,1019.75
"E01006999","Liverpool City Region","Sefton 008C",770835.3440765,5776.6378538673,15282,5,18.946,15282,5,0.134,12108,4,0.111,10930,4,11.654,20280,7,0.829,5644,2,-0.61,25188,8,5.799,31651,10,13.058,20995,7,0.179,11581,4,0.145,14631,5,-0.57,24849,8,0.305,15469,5,-0.611,25673,8,-1.86,25189,8,0.088,15071,5,-0.809,27494,9,1527,264,776,487,802.75
"E01007000","Liverpool City Region","Sefton 008D",295009.8585065,4133.02181719255,9005,3,28.048,9005,3,0.193,7072,3,0.148,6751,3,17.903,15205,5,0.808,5822,2,0.201,13478,5,10.924,27709,9,29.257,9247,3,0.212,9284,3,0.279,5536,2,0.015,15844,5,0.319,13913,5,-0.158,18513,6,-1.259,22177,7,0.891,4800,2,-0.976,29225,9,1313,298,759,256,750.75
"E01007001","Liverpool City Region","Sefton 008E",665447.8113925,4805.50200457659,11468,4,23.844,11468,4,0.141,11395,4,0.099,12663,4,30.626,8315,3,0.604,7884,3,-0.011,16859,6,6.702,31144,10,36.728,5487,2,0.148,14267,5,0.214,9069,3,0.711,6373,2,0.348,10920,4,-0.967,29546,9,-0.909,20194,7,1.112,3031,1,-0.617,25131,8,1897,458,1093,346,1084
"E01007002","Liverpool City Region","Sefton 008F",868431.915005,6041.49551808083,25122,8,9.503,25122,8,0.056,24634,8,0.071,18508,6,8.262,23675,8,0.468,9485,3,-1.175,30327,10,3.971,32382,10,3.839,30442,10,0.04,29035,9,0.085,22374,7,-0.541,24493,8,0.254,21229,7,-0.667,26424,9,-2.772,28762,9,-0.768,27034,9,-0.971,29176,9,1244,171,636,437,655.5
"E01007003","Liverpool City Region","Sefton 036B",125640.4775385,2302.88649531185,71,1,76.196,71,1,0.435,183,1,0.339,186,1,53.207,2693,1,2.531,62,1,1.579,850,1,10.44,28182,9,59.268,750,1,0.511,267,1,0.356,2898,1,1.092,3093,1,0.483,2647,1,-1.951,32725,10,0.439,13042,4,1.569,901,1,0.469,8712,3,1166,240,704,222,713
"E01007004","Liverpool City Region","Sefton 034A",185698.295163,3133.60428285945,1105,1,58.097,1105,1,0.354,966,1,0.274,796,1,45.653,4025,2,1.466,1609,1,1.378,1431,1,12.88,25542,8,31.826,7812,3,0.418,1140,1,0.439,1233,1,1.029,3537,2,0.433,4840,2,-0.439,23116,8,0.058,14913,5,0.573,8270,3,0.62,7235,3,1311,273,782,256,788
"E01007005","Liverpool City Region","Sefton 034B",1249158.827308,7776.84028534198,54,1,77.512,54,1,0.445,152,1,0.377,61,1,70.503,751,1,2.132,235,1,1.995,209,1,12.51,25993,8,33.842,6769,3,0.481,432,1,0.432,1334,1,1.466,1134,1,0.534,1111,1,-0.979,29657,10,0.681,11970,4,0.529,8797,3,0.906,4809,2,1318,320,800,198,791.5
"E01007006","Liverpool City Region","Sefton 036C",239891.6331045,2899.94386771016,108,1,74.774,108,1,0.414,289,1,0.329,228,1,68.295,907,1,2.301,136,1,1.392,1381,1,10.62,28022,9,48.238,2210,1,0.506,287,1,0.441,1205,1,1.576,819,1,0.505,1908,1,-1.289,31438,10,0.367,13368,5,1.246,2162,1,0.382,9727,3,1422,351,800,271,787.25
"E01007007","Liverpool City Region","Sefton 037B",386350.208484,4270.56968571319,57,1,77.125,57,1,0.51,28,1,0.474,5,1,80.961,250,1,2.815,21,1,1.074,2969,1,19.044,17814,6,12.398,21616,7,0.443,782,1,0.538,409,1,1.616,694,1,0.573,434,1,0.064,14553,5,0.307,13678,5,-0.865,27904,9,0.473,8679,3,1367,280,766,321,813.75
"E01007008","Liverpool City Region","Sefton 037C",439151.7043845,4089.42564587402,257,1,70.525,257,1,0.413,301,1,0.34,177,1,55.25,2362,1,2.141,228,1,1.251,1966,1,12.135,26421,9,39.225,4536,2,0.407,1324,1,0.496,671,1,0.786,5621,2,0.535,1070,1,-0.649,26221,8,0.234,14033,5,0.842,5233,2,0.702,6463,2,1261,241,800,220,811.5
"E01007009","Liverpool City Region","Sefton 037D",2093279.6488885,10002.822748554,443,1,66.265,443,1,0.406,350,1,0.343,167,1,51.174,3032,1,2.949,15,1,-0.097,18090,6,25.746,10410,4,23.22,12968,4,0.452,670,1,0.514,561,1,0.631,7266,3,0.528,1251,1,0.335,10247,4,0.981,10624,4,0.265,12362,4,0.322,10463,4,1480,197,890,393,933
